2015-12-29 01:10:20  133168922 RC_2009-02part_0000
2015-12-29 01:10:23  133168764 RC_2009-02part_0001
2015-12-29 01:10:25  133168988 RC_2009-02part_0002
2015-12-29 01:10:28  133168894 RC_2009-02part_0003
2015-12-29 01:10:30   16880841 RC_2009-02part_0004
2015-12-29 01:10:31  133168791 RC_2009-03part_0000
2015-12-29 01:10:33  133168241 RC_2009-03part_0001
2015-12-29 01:10:35  133168671 RC_2009-03part_0002
2015-12-29 01:10:38  133168766 RC_2009-03part_0003
2015-12-29 01:10:40   83092670 RC_2009-03part_0004
2015-12-29 01:10:42  133168820 RC_2009-04part_0000
2015-12-29 01:10:44  133169063 RC_2009-04part_0001
2015-12-29 01:10:47  133168955 RC_2009-04part_0002
2015-12-29 01:10:49  133168988 RC_2009-04part_0003
2015-12-29 01:10:51  108845738 RC_2009-04part_0004
2015-12-29 01:10:53  133168950 RC_2009-05part_0000
2015-12-29 01:10:56  133168522 RC_2009-05part_0001
2015-12-29 01:10:58  133169091 RC_2009-05part_0002
2015-12-29 01:11:01  133168706 RC_2009-05part_0003
2015-12-29 01:11:03  133168817 RC_2009-05part_0004
2015-12-29 01:11:06   46783373 RC_2009-05part_0005
2015-12-29 01:11:07  133168864 RC_2009-06part_0000
2015-12-29 01:11:09  133168472 RC_2009-06part_0001
2015-12-29 01:11:12  133168957 RC_2009-06part_0002
2015-12-29 01:11:14  133168668 RC_2009-06part_0003
2015-12-29 01:11:16  133168691 RC_2009-06part_0004
2015-12-29 01:11:19   83459847 RC_2009-06part_0005
2015-12-29 01:11:20  133169035 RC_2009-07part_0000
2015-12-29 01:11:23  133168816 RC_2009-07part_0001
2015-12-29 01:11:25  133168917 RC_2009-07part_0002
2015-12-29 01:11:28  133168696 RC_2009-07part_0003
2015-12-29 01:11:30  133168794 RC_2009-07part_0004
2015-12-29 01:11:33  133167634 RC_2009-07part_0005
2015-12-29 01:11:35   74966635 RC_2009-07part_0006
2015-12-29 01:11:37  133168837 RC_2009-08part_0000
2015-12-29 01:11:39  133168253 RC_2009-08part_0001
2015-12-29 01:11:42  133168762 RC_2009-08part_0002
2015-12-29 01:11:44  133169131 RC_2009-08part_0003
2015-12-29 01:11:47  133169043 RC_2009-08part_0004
2015-12-29 01:11:49  133169150 RC_2009-08part_0005
2015-12-29 01:11:51  133168854 RC_2009-08part_0006
2015-12-29 01:11:54  106333204 RC_2009-08part_0007
2015-12-29 01:11:56  133169054 RC_2009-09part_0000
2015-12-29 01:11:58  133168692 RC_2009-09part_0001
2015-12-29 01:12:01  133168662 RC_2009-09part_0002
2015-12-29 01:12:03  133168513 RC_2009-09part_0003
2015-12-29 01:12:06  133167985 RC_2009-09part_0004
2015-12-29 01:12:08  133168525 RC_2009-09part_0005
2015-12-29 01:12:10  133169148 RC_2009-09part_0006
2015-12-29 01:12:12  133168936 RC_2009-09part_0007
2015-12-29 01:12:15  126797938 RC_2009-09part_0008
2015-12-29 01:12:17  133168996 RC_2009-10part_0000
2015-12-29 01:12:19  133168971 RC_2009-10part_0001
2015-12-29 01:12:22  133169140 RC_2009-10part_0002
2015-12-29 01:12:25  133169150 RC_2009-10part_0003
2015-12-29 01:12:27  133168729 RC_2009-10part_0004
2015-12-29 01:12:29  133168469 RC_2009-10part_0005
2015-12-29 01:12:31  133169136 RC_2009-10part_0006
2015-12-29 01:12:33  133169088 RC_2009-10part_0007
2015-12-29 01:12:36  133168185 RC_2009-10part_0008
2015-12-29 01:12:38  133168737 RC_2009-10part_0009
2015-12-29 01:12:41    1269719 RC_2009-10part_0010
2015-12-29 01:12:41  133168649 RC_2009-11part_0000
2015-12-29 01:12:43  133168726 RC_2009-11part_0001
2015-12-29 01:12:46  133169002 RC_2009-11part_0002
2015-12-29 01:12:48  133168724 RC_2009-11part_0003
2015-12-29 01:12:50  133166377 RC_2009-11part_0004
2015-12-29 01:12:51  133169117 RC_2009-11part_0005
2015-12-29 01:12:54  133169028 RC_2009-11part_0006
2015-12-29 01:12:56  133169065 RC_2009-11part_0007
2015-12-29 01:12:59  133168982 RC_2009-11part_0008
2015-12-29 01:13:01  108609436 RC_2009-11part_0009
2015-12-29 01:13:03  133168611 RC_2009-12part_0000
2015-12-29 01:13:06  133169081 RC_2009-12part_0001
2015-12-29 01:13:08  133168845 RC_2009-12part_0002
2015-12-29 01:13:11  133168821 RC_2009-12part_0003
2015-12-29 01:13:13  133168489 RC_2009-12part_0004
2015-12-29 01:13:14  133168759 RC_2009-12part_0005
2015-12-29 01:13:16  133168776 RC_2009-12part_0006
2015-12-29 01:13:19  133169143 RC_2009-12part_0007
2015-12-29 01:13:21  133169142 RC_2009-12part_0008
2015-12-29 01:13:24  133168771 RC_2009-12part_0009
2015-12-29 01:13:26  133168679 RC_2009-12part_0010
2015-12-29 01:13:29   40347041 RC_2009-12part_0011
2015-12-29 02:04:02  133169129 RC_2010-01part_0000
2015-12-29 02:04:04  133168423 RC_2010-01part_0001
2015-12-29 02:04:07  133169036 RC_2010-01part_0002
2015-12-29 02:04:09  133168544 RC_2010-01part_0003
2015-12-29 02:04:11  133169085 RC_2010-01part_0004
2015-12-29 02:04:14  133168390 RC_2010-01part_0005
2015-12-29 02:04:16  133168969 RC_2010-01part_0006
2015-12-29 02:04:19  133168943 RC_2010-01part_0007
2015-12-29 02:04:21  133169072 RC_2010-01part_0008
2015-12-29 02:04:24  133169001 RC_2010-01part_0009
2015-12-29 02:04:26  133168600 RC_2010-01part_0010
2015-12-29 02:04:28  133169019 RC_2010-01part_0011
2015-12-29 02:04:31   97647108 RC_2010-01part_0012
2015-12-29 02:04:33  133169100 RC_2010-02part_0000
2015-12-29 02:04:36  133168830 RC_2010-02part_0001
2015-12-29 02:04:38  133169137 RC_2010-02part_0002
2015-12-29 02:04:40  133168794 RC_2010-02part_0003
2015-12-29 02:04:43  133169068 RC_2010-02part_0004
2015-12-29 02:04:46  133169061 RC_2010-02part_0005
2015-12-29 02:04:49  133168939 RC_2010-02part_0006
2015-12-29 02:04:52  133168431 RC_2010-02part_0007
2015-12-29 02:04:54  133168707 RC_2010-02part_0008
2015-12-29 02:04:57  133169051 RC_2010-02part_0009
2015-12-29 02:05:00  133168751 RC_2010-02part_0010
2015-12-29 02:05:02  126939430 RC_2010-02part_0011
2015-12-29 02:05:05  133168719 RC_2010-03part_0000
2015-12-29 02:05:08  133169123 RC_2010-03part_0001
2015-12-29 02:05:11  133169096 RC_2010-03part_0002
2015-12-29 02:05:13  133169064 RC_2010-03part_0003
2015-12-29 02:05:15  133168942 RC_2010-03part_0004
2015-12-29 02:05:18  133169078 RC_2010-03part_0005
2015-12-29 02:05:20  133168812 RC_2010-03part_0006
2015-12-29 02:05:23  133169097 RC_2010-03part_0007
2015-12-29 02:05:26  133168977 RC_2010-03part_0008
2015-12-29 02:05:28  133168552 RC_2010-03part_0009
2015-12-29 02:05:31  133167255 RC_2010-03part_0010
2015-12-29 02:05:33  133168831 RC_2010-03part_0011
2015-12-29 02:05:36  133168994 RC_2010-03part_0012
2015-12-29 02:05:38  133169027 RC_2010-03part_0013
2015-12-29 02:05:40   35301908 RC_2010-03part_0014
2015-12-29 02:05:41  133168983 RC_2010-04part_0000
2015-12-29 02:05:43  133168739 RC_2010-04part_0001
2015-12-29 02:05:45  133167784 RC_2010-04part_0002
2015-12-29 02:05:47  133168989 RC_2010-04part_0003
2015-12-29 02:05:50  133168992 RC_2010-04part_0004
2015-12-29 02:05:53  133169005 RC_2010-04part_0005
2015-12-29 02:05:55  133169088 RC_2010-04part_0006
2015-12-29 02:05:58  133168926 RC_2010-04part_0007
2015-12-29 02:06:00  133168895 RC_2010-04part_0008
2015-12-29 02:06:03  133168832 RC_2010-04part_0009
2015-12-29 02:06:04  133168788 RC_2010-04part_0010
2015-12-29 02:06:06  133168989 RC_2010-04part_0011
2015-12-29 02:06:08  133169018 RC_2010-04part_0012
2015-12-29 02:06:10  133168699 RC_2010-04part_0013
2015-12-29 02:06:13   11502472 RC_2010-04part_0014
2015-12-29 02:06:13  133168714 RC_2010-05part_0000
2015-12-29 02:06:16  133168961 RC_2010-05part_0001
2015-12-29 02:06:19  133169027 RC_2010-05part_0002
2015-12-29 02:06:21  133169014 RC_2010-05part_0003
2015-12-29 02:06:24  133168881 RC_2010-05part_0004
2015-12-29 02:06:25  133168828 RC_2010-05part_0005
2015-12-29 02:06:27  133169043 RC_2010-05part_0006
2015-12-29 02:06:29  133169030 RC_2010-05part_0007
2015-12-29 02:06:32  133169003 RC_2010-05part_0008
2015-12-29 02:06:35  133168917 RC_2010-05part_0009
2015-12-29 02:06:37  133169007 RC_2010-05part_0010
2015-12-29 02:06:40  133169055 RC_2010-05part_0011
2015-12-29 02:06:42  133168732 RC_2010-05part_0012
2015-12-29 02:06:44  133168981 RC_2010-05part_0013
2015-12-29 02:06:46   39931266 RC_2010-05part_0014
2015-12-29 02:06:46  133167695 RC_2010-06part_0000
2015-12-29 02:06:48  133168940 RC_2010-06part_0001
2015-12-29 02:06:51  133167846 RC_2010-06part_0002
2015-12-29 02:06:53  133168888 RC_2010-06part_0003
2015-12-29 02:06:55  133168873 RC_2010-06part_0004
2015-12-29 02:06:57  133168640 RC_2010-06part_0005
2015-12-29 02:06:59  133168858 RC_2010-06part_0006
2015-12-29 02:07:02  133169143 RC_2010-06part_0007
2015-12-29 02:07:05  133168726 RC_2010-06part_0008
2015-12-29 02:07:07  133168763 RC_2010-06part_0009
2015-12-29 02:07:10  133168629 RC_2010-06part_0010
2015-12-29 02:07:12  133168956 RC_2010-06part_0011
2015-12-29 02:07:14  133168903 RC_2010-06part_0012
2015-12-29 02:07:16  133169006 RC_2010-06part_0013
2015-12-29 02:07:18  133168896 RC_2010-06part_0014
2015-12-29 02:07:19   58053448 RC_2010-06part_0015
2015-12-29 02:07:21  133168715 RC_2010-07part_0000
2015-12-29 02:07:24  133169090 RC_2010-07part_0001
2015-12-29 02:07:26  133168717 RC_2010-07part_0002
2015-12-29 02:07:29  133168929 RC_2010-07part_0003
2015-12-29 02:07:31  133168364 RC_2010-07part_0004
2015-12-29 02:07:33  133168967 RC_2010-07part_0005
2015-12-29 02:07:35  133169057 RC_2010-07part_0006
2015-12-29 02:07:37  133169003 RC_2010-07part_0007
2015-12-29 02:07:40  133168264 RC_2010-07part_0008
2015-12-29 02:07:43  133168702 RC_2010-07part_0009
2015-12-29 02:07:46  133168630 RC_2010-07part_0010
2015-12-29 02:07:48  133168605 RC_2010-07part_0011
2015-12-29 02:07:50  133168884 RC_2010-07part_0012
2015-12-29 02:07:53  133169115 RC_2010-07part_0013
2015-12-29 02:07:54  133169124 RC_2010-07part_0014
2015-12-29 02:07:56  133168950 RC_2010-07part_0015
2015-12-29 02:07:58  133168787 RC_2010-07part_0016
2015-12-29 02:08:01   94384325 RC_2010-07part_0017
2015-12-29 02:08:03  133168776 RC_2010-08part_0000
2015-12-29 02:08:05  133168892 RC_2010-08part_0001
2015-12-29 02:08:08  133168611 RC_2010-08part_0002
2015-12-29 02:08:11  133169033 RC_2010-08part_0003
2015-12-29 02:08:13  133169113 RC_2010-08part_0004
2015-12-29 02:08:15  133169012 RC_2010-08part_0005
2015-12-29 02:08:17  133168219 RC_2010-08part_0006
2015-12-29 02:08:19  133168608 RC_2010-08part_0007
2015-12-29 02:08:21  133168901 RC_2010-08part_0008
2015-12-29 02:08:24  133168753 RC_2010-08part_0009
2015-12-29 02:08:28  133168838 RC_2010-08part_0010
2015-12-29 02:08:30  133168768 RC_2010-08part_0011
2015-12-29 02:08:32  133169050 RC_2010-08part_0012
2015-12-29 02:08:33  133169140 RC_2010-08part_0013
2015-12-29 02:08:35  133168767 RC_2010-08part_0014
2015-12-29 02:08:37  133169058 RC_2010-08part_0015
2015-12-29 02:08:39  133168993 RC_2010-08part_0016
2015-12-29 02:08:41  133168789 RC_2010-08part_0017
2015-12-29 02:08:45   84080347 RC_2010-08part_0018
2015-12-29 02:08:47  133168635 RC_2010-09part_0000
2015-12-29 02:08:50  133167565 RC_2010-09part_0001
2015-12-29 02:08:52  133168847 RC_2010-09part_0002
2015-12-29 02:08:55  133168922 RC_2010-09part_0003
2015-12-29 02:08:57  133169110 RC_2010-09part_0004
2015-12-29 02:08:59  133169040 RC_2010-09part_0005
2015-12-29 02:09:01  133169061 RC_2010-09part_0006
2015-12-29 02:09:04  133168937 RC_2010-09part_0007
2015-12-29 02:09:07  133168927 RC_2010-09part_0008
2015-12-29 02:09:11  133168646 RC_2010-09part_0009
2015-12-29 02:09:13  133168928 RC_2010-09part_0010
2015-12-29 02:09:15  133167822 RC_2010-09part_0011
2015-12-29 02:09:17  133169084 RC_2010-09part_0012
2015-12-29 02:09:20  133168743 RC_2010-09part_0013
2015-12-29 02:09:22  133169063 RC_2010-09part_0014
2015-12-29 02:09:24  133168746 RC_2010-09part_0015
2015-12-29 02:09:25  133167640 RC_2010-09part_0016
2015-12-29 02:09:29  133168773 RC_2010-09part_0017
2015-12-29 02:09:32  133168796 RC_2010-09part_0018
2015-12-29 02:09:35  133169017 RC_2010-09part_0019
2015-12-29 02:09:37   73697190 RC_2010-09part_0020
2015-12-29 02:09:38  133169143 RC_2010-10part_0000
2015-12-29 02:09:41  133169023 RC_2010-10part_0001
2015-12-29 02:09:43  133168888 RC_2010-10part_0002
2015-12-29 02:09:45  133168934 RC_2010-10part_0003
2015-12-29 02:09:46  133168188 RC_2010-10part_0004
2015-12-29 02:09:48  133168658 RC_2010-10part_0005
2015-12-29 02:09:50  133169129 RC_2010-10part_0006
2015-12-29 02:09:53  133169124 RC_2010-10part_0007
2015-12-29 02:09:55  133168770 RC_2010-10part_0008
2015-12-29 02:09:57  133168988 RC_2010-10part_0009
2015-12-29 02:10:00  133168766 RC_2010-10part_0010
2015-12-29 02:10:03  133168764 RC_2010-10part_0011
2015-12-29 02:10:05  133168999 RC_2010-10part_0012
2015-12-29 02:10:07  133168824 RC_2010-10part_0013
2015-12-29 02:10:08  133168672 RC_2010-10part_0014
2015-12-29 02:10:11  133169139 RC_2010-10part_0015
2015-12-29 02:10:14  133168830 RC_2010-10part_0016
2015-12-29 02:10:17  133169129 RC_2010-10part_0017
2015-12-29 02:10:19  133164377 RC_2010-10part_0018
2015-12-29 02:10:22  133169083 RC_2010-10part_0019
2015-12-29 02:10:24  133168670 RC_2010-10part_0020
2015-12-29 02:10:26  133168582 RC_2010-10part_0021
2015-12-29 02:10:28   14120746 RC_2010-10part_0022
2015-12-29 02:10:29  133169035 RC_2010-11part_0000
2015-12-29 02:10:31  133168942 RC_2010-11part_0001
2015-12-29 02:10:33  133168062 RC_2010-11part_0002
2015-12-29 02:10:36  133168681 RC_2010-11part_0003
2015-12-29 02:10:38  133168753 RC_2010-11part_0004
2015-12-29 02:10:41  133168983 RC_2010-11part_0005
2015-12-29 02:10:44  133166631 RC_2010-11part_0006
2015-12-29 02:10:46  133169021 RC_2010-11part_0007
2015-12-29 02:10:48  133168797 RC_2010-11part_0008
2015-12-29 02:10:49  133169035 RC_2010-11part_0009
2015-12-29 02:10:51  133168700 RC_2010-11part_0010
2015-12-29 02:10:53  133168984 RC_2010-11part_0011
2015-12-29 02:10:56  133168412 RC_2010-11part_0012
2015-12-29 02:11:00  133169123 RC_2010-11part_0013
2015-12-29 02:11:04  133168017 RC_2010-11part_0014
2015-12-29 02:11:07  133168859 RC_2010-11part_0015
2015-12-29 02:11:09  133168843 RC_2010-11part_0016
2015-12-29 02:11:11  133168949 RC_2010-11part_0017
2015-12-29 02:11:13  133168473 RC_2010-11part_0018
2015-12-29 02:11:16  133169129 RC_2010-11part_0019
2015-12-29 02:11:18  133169087 RC_2010-11part_0020
2015-12-29 02:11:20  133168653 RC_2010-11part_0021
2015-12-29 02:11:23  133169011 RC_2010-11part_0022
2015-12-29 02:11:26  133169062 RC_2010-11part_0023
2015-12-29 02:11:28  124182855 RC_2010-11part_0024
2015-12-29 02:11:30  133168955 RC_2010-12part_0000
2015-12-29 02:11:32  133169048 RC_2010-12part_0001
2015-12-29 02:11:34  133168965 RC_2010-12part_0002
2015-12-29 02:11:36  133168952 RC_2010-12part_0003
2015-12-29 02:11:40  133168659 RC_2010-12part_0004
2015-12-29 02:11:43  133169039 RC_2010-12part_0005
2015-12-29 02:11:45  133168991 RC_2010-12part_0006
2015-12-29 02:11:47  133169095 RC_2010-12part_0007
2015-12-29 02:11:49  133168646 RC_2010-12part_0008
2015-12-29 02:11:51  133168825 RC_2010-12part_0009
2015-12-29 02:11:53  133168392 RC_2010-12part_0010
2015-12-29 02:11:55  133169014 RC_2010-12part_0011
2015-12-29 02:11:57  133168662 RC_2010-12part_0012
2015-12-29 02:11:59  133168787 RC_2010-12part_0013
2015-12-29 02:12:02  133168894 RC_2010-12part_0014
2015-12-29 02:12:04  133168719 RC_2010-12part_0015
2015-12-29 02:12:07  133169126 RC_2010-12part_0016
2015-12-29 02:12:10  133168978 RC_2010-12part_0017
2015-12-29 02:12:12  133169145 RC_2010-12part_0018
2015-12-29 02:12:14  133168814 RC_2010-12part_0019
2015-12-29 02:12:15  133168956 RC_2010-12part_0020
2015-12-29 02:12:17  133168771 RC_2010-12part_0021
2015-12-29 02:12:20  133169128 RC_2010-12part_0022
2015-12-29 02:12:22  133168739 RC_2010-12part_0023
2015-12-29 02:12:25  133168741 RC_2010-12part_0024
2015-12-29 02:12:28  133168684 RC_2010-12part_0025
2015-12-29 02:12:30   25073306 RC_2010-12part_0026
2015-12-29 03:36:14  133168739 RC_2011-01part_0000
2015-12-29 03:36:16  133169067 RC_2011-01part_0001
2015-12-29 03:36:18  133168712 RC_2011-01part_0002
2015-12-29 03:36:20  133168352 RC_2011-01part_0003
2015-12-29 03:36:22  133168317 RC_2011-01part_0004
2015-12-29 03:36:24  133168916 RC_2011-01part_0005
2015-12-29 03:36:26  133169095 RC_2011-01part_0006
2015-12-29 03:36:28  133169070 RC_2011-01part_0007
2015-12-29 03:36:30  133168578 RC_2011-01part_0008
2015-12-29 03:36:31  133168863 RC_2011-01part_0009
2015-12-29 03:36:33  133168445 RC_2011-01part_0010
2015-12-29 03:36:35  133168893 RC_2011-01part_0011
2015-12-29 03:36:37  133168780 RC_2011-01part_0012
2015-12-29 03:36:40  133168988 RC_2011-01part_0013
2015-12-29 03:36:42  133168862 RC_2011-01part_0014
2015-12-29 03:36:45  133168939 RC_2011-01part_0015
2015-12-29 03:36:47  133168757 RC_2011-01part_0016
2015-12-29 03:36:49  133168700 RC_2011-01part_0017
2015-12-29 03:36:52  133168689 RC_2011-01part_0018
2015-12-29 03:36:54  133169083 RC_2011-01part_0019
2015-12-29 03:36:57  133169007 RC_2011-01part_0020
2015-12-29 03:36:59  133168829 RC_2011-01part_0021
2015-12-29 03:37:01  133168909 RC_2011-01part_0022
2015-12-29 03:37:02  133168033 RC_2011-01part_0023
2015-12-29 03:37:05  133168586 RC_2011-01part_0024
2015-12-29 03:37:07  133168888 RC_2011-01part_0025
2015-12-29 03:37:10  133168221 RC_2011-01part_0026
2015-12-29 03:37:13  133168845 RC_2011-01part_0027
2015-12-29 03:37:14  132019598 RC_2011-01part_0028
2015-12-29 03:37:16  133168775 RC_2011-02part_0000
2015-12-29 03:37:18  133168704 RC_2011-02part_0001
2015-12-29 03:37:20  133169125 RC_2011-02part_0002
2015-12-29 03:37:23  133168973 RC_2011-02part_0003
2015-12-29 03:37:24  133167319 RC_2011-02part_0004
2015-12-29 03:37:26  133168985 RC_2011-02part_0005
2015-12-29 03:37:28  133167793 RC_2011-02part_0006
2015-12-29 03:37:30  133168980 RC_2011-02part_0007
2015-12-29 03:37:32  133168875 RC_2011-02part_0008
2015-12-29 03:37:34  133168788 RC_2011-02part_0009
2015-12-29 03:37:37  133168965 RC_2011-02part_0010
2015-12-29 03:37:38  133168425 RC_2011-02part_0011
2015-12-29 03:37:40  133168786 RC_2011-02part_0012
2015-12-29 03:37:43  133169117 RC_2011-02part_0013
2015-12-29 03:37:45  133168848 RC_2011-02part_0014
2015-12-29 03:37:47  133168637 RC_2011-02part_0015
2015-12-29 03:37:50  133168915 RC_2011-02part_0016
2015-12-29 03:37:52  133168888 RC_2011-02part_0017
2015-12-29 03:37:55  133168664 RC_2011-02part_0018
2015-12-29 03:37:57  133168971 RC_2011-02part_0019
2015-12-29 03:38:00  133169145 RC_2011-02part_0020
2015-12-29 03:38:02  133168880 RC_2011-02part_0021
2015-12-29 03:38:03  133168979 RC_2011-02part_0022
2015-12-29 03:38:05  133168767 RC_2011-02part_0023
2015-12-29 03:38:07  133167854 RC_2011-02part_0024
2015-12-29 03:38:10  133168866 RC_2011-02part_0025
2015-12-29 03:38:12  133168770 RC_2011-02part_0026
2015-12-29 03:38:14  128967902 RC_2011-02part_0027
2015-12-29 03:38:16  133169075 RC_2011-03part_0000
2015-12-29 03:38:18  133168763 RC_2011-03part_0001
2015-12-29 03:38:20  133168776 RC_2011-03part_0002
2015-12-29 03:38:22  133168874 RC_2011-03part_0003
2015-12-29 03:38:24  133168758 RC_2011-03part_0004
2015-12-29 03:38:26  133168716 RC_2011-03part_0005
2015-12-29 03:38:28  133168762 RC_2011-03part_0006
2015-12-29 03:38:30  133169118 RC_2011-03part_0007
2015-12-29 03:38:32  133168568 RC_2011-03part_0008
2015-12-29 03:38:35  133168098 RC_2011-03part_0009
2015-12-29 03:38:37  133168773 RC_2011-03part_0010
2015-12-29 03:38:40  133169035 RC_2011-03part_0011
2015-12-29 03:38:42  133168345 RC_2011-03part_0012
2015-12-29 03:38:43  133168981 RC_2011-03part_0013
2015-12-29 03:38:45  133168909 RC_2011-03part_0014
2015-12-29 03:38:48  133169074 RC_2011-03part_0015
2015-12-29 03:38:50  133168351 RC_2011-03part_0016
2015-12-29 03:38:53  133168820 RC_2011-03part_0017
2015-12-29 03:38:54  133165269 RC_2011-03part_0018
2015-12-29 03:38:56  133168833 RC_2011-03part_0019
2015-12-29 03:38:58  133168724 RC_2011-03part_0020
2015-12-29 03:39:00  133169072 RC_2011-03part_0021
2015-12-29 03:39:02  133168963 RC_2011-03part_0022
2015-12-29 03:39:04  133168655 RC_2011-03part_0023
2015-12-29 03:39:06  133168647 RC_2011-03part_0024
2015-12-29 03:39:08  133168844 RC_2011-03part_0025
2015-12-29 03:39:10  133169003 RC_2011-03part_0026
2015-12-29 03:39:12  133168267 RC_2011-03part_0027
2015-12-29 03:39:14  133168554 RC_2011-03part_0028
2015-12-29 03:39:16  133168911 RC_2011-03part_0029
2015-12-29 03:39:19  133168961 RC_2011-03part_0030
2015-12-29 03:39:21  133168799 RC_2011-03part_0031
2015-12-29 03:39:24  133169018 RC_2011-03part_0032
2015-12-29 03:39:26   26859774 RC_2011-03part_0033
2015-12-29 03:39:27  133168794 RC_2011-04part_0000
2015-12-29 03:39:30  133168945 RC_2011-04part_0001
2015-12-29 03:39:32  133168828 RC_2011-04part_0002
2015-12-29 03:39:33  133168781 RC_2011-04part_0003
2015-12-29 03:39:35  133168037 RC_2011-04part_0004
2015-12-29 03:39:37  133168987 RC_2011-04part_0005
2015-12-29 03:39:40  133168694 RC_2011-04part_0006
2015-12-29 03:39:42  133168651 RC_2011-04part_0007
2015-12-29 03:39:44  133169142 RC_2011-04part_0008
2015-12-29 03:39:45  133168738 RC_2011-04part_0009
2015-12-29 03:39:47  133168935 RC_2011-04part_0010
2015-12-29 03:39:49  133169057 RC_2011-04part_0011
2015-12-29 03:39:51  133169009 RC_2011-04part_0012
2015-12-29 03:39:53  133168661 RC_2011-04part_0013
2015-12-29 03:39:55  133169081 RC_2011-04part_0014
2015-12-29 03:39:58  133168683 RC_2011-04part_0015
2015-12-29 03:40:00  133168924 RC_2011-04part_0016
2015-12-29 03:40:03  133168908 RC_2011-04part_0017
2015-12-29 03:40:05  133169022 RC_2011-04part_0018
2015-12-29 03:40:07  133168919 RC_2011-04part_0019
2015-12-29 03:40:09  133168695 RC_2011-04part_0020
2015-12-29 03:40:10  133168752 RC_2011-04part_0021
2015-12-29 03:40:13  133168974 RC_2011-04part_0022
2015-12-29 03:40:15  133169035 RC_2011-04part_0023
2015-12-29 03:40:18  133168549 RC_2011-04part_0024
2015-12-29 03:40:20  133169113 RC_2011-04part_0025
2015-12-29 03:40:22  133168801 RC_2011-04part_0026
2015-12-29 03:40:24  133169107 RC_2011-04part_0027
2015-12-29 03:40:26  133168946 RC_2011-04part_0028
2015-12-29 03:40:28  133168476 RC_2011-04part_0029
2015-12-29 03:40:30  133168907 RC_2011-04part_0030
2015-12-29 03:40:31  133169002 RC_2011-04part_0031
2015-12-29 03:40:33  113402994 RC_2011-04part_0032
2015-12-29 03:40:35  133168000 RC_2011-05part_0000
2015-12-29 03:40:38  133168836 RC_2011-05part_0001
2015-12-29 03:40:40  133169055 RC_2011-05part_0002
2015-12-29 03:40:42  133168798 RC_2011-05part_0003
2015-12-29 03:40:45  133169001 RC_2011-05part_0004
2015-12-29 03:40:47  133168181 RC_2011-05part_0005
2015-12-29 03:40:49  133168949 RC_2011-05part_0006
2015-12-29 03:40:51  133168627 RC_2011-05part_0007
